SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE_x,AMT_APPLICATION,AMT_CREDIT_x,AMT_DOWN_PAYMENT,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_x,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,TARGET,NAME_CONTRACT_TYPE_y,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_y,NAME_TYPE_SUITE_y,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,COMMONAREA_AVG,ELEVATORS_AVG,LANDAREA_AVG,COMMONAREA_MODE,ELEVATORS_MODE,LANDAREA_MODE,COMMONAREA_MEDI,ELEVATORS_MEDI,LANDAREA_MEDI,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE
2616266,183012,Cash loans,0.0,0.0,,FRIDAY,12,Y,1,,,,Canceled,-213,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480438,136306,Cash loans,450000.0,541408.5,,THURSDAY,15,Y,1,,,,Approved,-536,Cash through the bank,XAP,,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,middle,Cash Street: middle,365243.0,-506.0,544.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789930,104856,Cash loans,531000.0,531000.0,,SATURDAY,10,Y,1,,,,Refused,-286,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,low_normal,Cash X-Sell: low,,,,,,,0.0,Revolving loans,F,N,Y,0.0,225000.0,585000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-22792.0,-4501.0,-7711.0,-4304.0,,1.0,1.0,0.0,1.0,0.0,0.0,Core staff,1.0,FRIDAY,10.0,0.7735791707571942,0.5402384974635469,0.3979463219016906,,0.08,,,0.0806,,,0.08,,"Stone, brick",No
2170757,210574,Cash loans,0.0,0.0,,FRIDAY,15,Y,1,,,,Canceled,-244,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698479,119745,Consumer loans,29403.0,27333.0,2943.0,TUESDAY,12,Y,1,0.1058658523402874,,,Approved,-2746,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,15,Connectivity,4.0,low_normal,POS mobile with interest,365243.0,-2715.0,-2625.0,-2625.0,-2622.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500034,348302,Consumer loans,130077.0,142956.0,0.0,MONDAY,14,Y,1,0.0,,,Approved,-2261,XNA,XAP,Family,New,Furniture,POS,XNA,Stone,453,Furniture,12.0,low_normal,POS industry with interest,365243.0,-2230.0,-1900.0,-1900.0,-1891.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604172,341729,Revolving loans,675000.0,675000.0,,SATURDAY,17,Y,1,,,,Refused,-172,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Country-wide,1600,Consumer electronics,0.0,XNA,Card X-Sell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674708,356498,Consumer loans,107442.0,118786.5,0.0,WEDNESDAY,17,Y,1,0.0,,,Approved,-637,Cash through the bank,XAP,,Refreshed,Computers,POS,XNA,Country-wide,1600,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-605.0,-275.0,-305.0,-297.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925510,255918,Consumer loans,176917.5,184509.0,0.0,FRIDAY,14,Y,1,0.0,,,Approved,-700,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,1600,Consumer electronics,6.0,middle,POS household with interest,365243.0,-669.0,-519.0,-549.0,-544.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248546,437756,Consumer loans,31455.0,31455.0,0.0,SUNDAY,16,Y,1,0.0,,,Unused offer,-1877,Cash through the bank,CLIENT,Other_B,New,Mobile,XNA,XNA,Country-wide,1600,Consumer electronics,,XNA,POS household with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113622,417344,Revolving loans,0.0,157500.0,,FRIDAY,17,Y,1,,,,Approved,-1428,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,1600,Consumer electronics,0.0,XNA,Card X-Sell,-1403.0,-1362.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267885,339646,Consumer loans,92920.5,92920.5,0.0,FRIDAY,21,Y,1,0.0,,,Approved,-600,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,1600,Consumer electronics,18.0,low_normal,POS household with interest,365243.0,-568.0,-58.0,-58.0,-52.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925505,240334,Consumer loans,82746.0,90027.0,0.0,THURSDAY,20,Y,1,0.0,,,Approved,-567,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,1600,Consumer electronics,10.0,middle,POS household with interest,365243.0,-536.0,-266.0,-266.0,-263.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748741,373706,Consumer loans,72895.5,80113.5,0.0,SATURDAY,19,Y,1,0.0,,,Approved,-1680,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,1600,Consumer electronics,12.0,high,POS household with interest,365243.0,-1648.0,-1318.0,-1318.0,-1315.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674716,277534,Consumer loans,157342.5,168592.5,0.0,MONDAY,15,Y,1,0.0,,,Approved,-628,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1600,Consumer electronics,10.0,middle,POS household with interest,365243.0,-596.0,-326.0,-386.0,-377.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313503,220590,Consumer loans,71991.0,84150.0,0.0,TUESDAY,14,Y,1,0.0,,,Approved,-495,Cash through the bank,XAP,,Refreshed,Computers,POS,XNA,Country-wide,1600,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-463.0,-313.0,-373.0,-357.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193556,152377,Revolving loans,45000.0,45000.0,,SATURDAY,18,Y,1,,,,Approved,-264,XNA,XAP,Family,New,XNA,Cards,walk-in,Country-wide,1600,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123255,212592,Consumer loans,115830.0,134851.5,0.0,FRIDAY,10,Y,1,0.0,,,Approved,-584,XNA,XAP,,Repeater,Furniture,POS,XNA,Regional / Local,1540,Furniture,6.0,low_action,POS industry without interest,365243.0,-550.0,-400.0,-490.0,-484.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012027,176955,Consumer loans,69745.5,72715.5,6975.0,WEDNESDAY,11,Y,1,0.095323897966622,,,Approved,-528,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,1000,Consumer electronics,18.0,middle,POS household with interest,365243.0,-497.0,13.0,-137.0,-132.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328007,125995,Consumer loans,117211.5,117211.5,0.0,WEDNESDAY,11,Y,1,0.0,,,Approved,-1315,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1284.0,-1014.0,-1134.0,-1128.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345304,400510,Consumer loans,127966.5,141480.0,0.0,SUNDAY,9,Y,1,0.0,,,Refused,-271,XNA,HC,,Repeater,Computers,POS,XNA,Country-wide,1000,Consumer electronics,12.0,middle,POS household with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102153,222693,Consumer loans,195223.5,228721.5,0.0,MONDAY,12,Y,1,0.0,,,Approved,-1151,XNA,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,24.0,low_normal,POS household with interest,365243.0,-1120.0,-430.0,-430.0,-424.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869002,183093,Consumer loans,39105.0,35194.5,3910.5,TUESDAY,16,Y,1,0.1089090909090909,,,Approved,-2810,Non-cash from your account,XAP,,New,Audio/Video,POS,XNA,Stone,980,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2777.0,-2507.0,-2507.0,-2504.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059888,242114,Consumer loans,176445.0,176445.0,0.0,WEDNESDAY,12,Y,1,0.0,,,Approved,-506,XNA,XAP,,Repeater,Consumer Electronics,POS,XNA,Regional / Local,126,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-475.0,215.0,-325.0,-320.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670897,326092,Consumer loans,40810.5,39906.0,4500.0,WEDNESDAY,9,Y,1,0.1103659210671776,,,Refused,-1888,Cash through the bank,LIMIT,,Repeater,Mobile,POS,XNA,Country-wide,28,Connectivity,12.0,high,POS mobile with interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689484,279693,Cash loans,45000.0,45000.0,,SATURDAY,11,Y,1,,,,Approved,-1283,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,middle,Cash X-Sell: middle,365243.0,-1253.0,-923.0,-953.0,-945.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959135,428763,Cash loans,67500.0,67500.0,0.0,TUESDAY,17,Y,1,0.0,,,Approved,-2725,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,10.0,middle,Cash Street: middle,365243.0,-2695.0,-2425.0,-2485.0,-2482.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037163,289291,Consumer loans,21276.0,20727.0,2128.5,SUNDAY,11,Y,1,0.1014254774561921,,,Approved,-2482,Cash through the bank,XAP,Children,Repeater,Computers,POS,XNA,Stone,24,Consumer electronics,10.0,middle,POS household with interest,365243.0,-2448.0,-2178.0,-2178.0,-2174.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076099,351715,Consumer loans,92385.0,97263.0,0.0,FRIDAY,7,Y,1,0.0,,,Approved,-786,XNA,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,150,Consumer electronics,6.0,low_normal,POS household without interest,365243.0,-754.0,-604.0,-604.0,-600.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435556,206556,Revolving loans,45000.0,45000.0,,SUNDAY,10,Y,1,,,,Approved,-331,XNA,XAP,Unaccompanied,New,XNA,Cards,walk-in,Country-wide,150,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410790,254462,Consumer loans,68436.0,75663.0,0.0,MONDAY,18,Y,1,0.0,,,Approved,-708,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Stone,1588,Consumer electronics,12.0,middle,POS household with interest,365243.0,-677.0,-347.0,-347.0,-331.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012027,211634,Consumer loans,389700.0,389700.0,0.0,SATURDAY,9,Y,1,0.0,,,Approved,-394,Cash through the bank,XAP,,New,Clothing and Accessories,POS,XNA,Stone,106,Clothing,12.0,low_normal,POS industry with interest,365243.0,-353.0,-23.0,-83.0,-78.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406498,192718,Cash loans,229500.0,262998.0,,TUESDAY,14,Y,1,,,,Approved,-808,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-778.0,-88.0,-328.0,-320.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303521,269906,Cash loans,0.0,0.0,,WEDNESDAY,9,Y,1,,,,Canceled,-358,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680605,342646,Cash loans,0.0,0.0,,THURSDAY,16,Y,1,,,,Canceled,-347,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026081,322356,Revolving loans,0.0,0.0,,SUNDAY,11,Y,1,,,,Canceled,-246,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098328,253649,Revolving loans,90000.0,90000.0,,SUNDAY,11,Y,1,,,,Refused,-320,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378131,235278,Cash loans,225000.0,254700.0,,TUESDAY,15,Y,1,,,,Approved,-286,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-256.0,434.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490891,185175,Cash loans,675000.0,790830.0,,THURSDAY,11,Y,1,,,,Approved,-343,Cash through the bank,XAP,Family,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),100,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-313.0,1457.0,-223.0,-221.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867878,341949,Cash loans,0.0,0.0,,WEDNESDAY,12,Y,1,,,,Refused,-316,XNA,HC,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),100,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774902,330377,Consumer loans,141745.5,151879.5,0.0,SUNDAY,10,Y,1,0.0,,,Approved,-856,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-825.0,-555.0,-555.0,-541.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361897,335731,Consumer loans,154782.0,149566.5,15480.0,TUESDAY,13,Y,1,0.1021477418347391,,,Approved,-1434,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,10.0,middle,POS household with interest,365243.0,-1403.0,-1133.0,-1133.0,-1128.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852319,216641,Consumer loans,49495.5,42498.0,9000.0,THURSDAY,12,Y,1,0.1903339582472752,,,Approved,-1211,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,6.0,high,POS household with interest,365243.0,-1180.0,-1030.0,-1030.0,-1026.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094562,322912,Consumer loans,38245.5,29844.0,13500.0,WEDNESDAY,19,Y,1,0.3392102083962549,,,Approved,-999,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,584,Consumer electronics,8.0,high,POS household with interest,365243.0,-967.0,-757.0,-847.0,-840.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175588,220029,Consumer loans,80991.0,88119.0,0.0,TUESDAY,18,Y,1,0.0,,,Approved,-697,Cash through the bank,XAP,Unaccompanied,Refreshed,Consumer Electronics,POS,XNA,Country-wide,584,Consumer electronics,10.0,middle,POS household with interest,365243.0,-664.0,-394.0,-394.0,-391.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508942,445623,Revolving loans,0.0,270000.0,,THURSDAY,20,Y,1,,,,Approved,-432,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Country-wide,584,Consumer electronics,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520978,197808,Revolving loans,0.0,0.0,,WEDNESDAY,15,Y,1,,,,Canceled,-536,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),3,XNA,,XNA,Card Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025683,419395,Cash loans,261000.0,288562.5,,TUESDAY,10,Y,1,,,,Refused,-150,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),3,XNA,24.0,middle,Cash X-Sell: middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792679,388559,Revolving loans,0.0,180000.0,,SATURDAY,10,Y,1,,,,Approved,-199,XNA,XAP,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),3,XNA,0.0,XNA,Card X-Sell,-199.0,-152.0,365243.0,-90.0,-14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354519,291465,Consumer loans,31630.5,28471.5,4500.0,SATURDAY,15,Y,1,0.1486407682668088,,,Approved,-2558,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Country-wide,56,Connectivity,6.0,low_normal,POS mobile with interest,365243.0,-2516.0,-2366.0,-2396.0,-2389.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257840,316674,Consumer loans,170550.0,170550.0,0.0,SATURDAY,12,Y,1,0.0,,,Approved,-272,XNA,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,200,Furniture,12.0,low_normal,POS industry with interest,365243.0,-232.0,98.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358606,178537,Cash loans,522000.0,611577.0,,FRIDAY,18,Y,1,,,,Refused,-64,Cash through the bank,XNA,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663610,176423,Cash loans,0.0,0.0,,THURSDAY,17,Y,1,,,,Canceled,-196,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559275,373895,Revolving loans,0.0,0.0,,WEDNESDAY,12,Y,1,,,,Canceled,-225,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354943,401528,Cash loans,67500.0,69727.5,,MONDAY,15,Y,1,,,,Approved,-410,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6.0,high,Cash Street: high,365243.0,-380.0,-230.0,-380.0,-375.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741837,452695,Cash loans,945000.0,1054773.0,,MONDAY,16,Y,1,,,,Refused,-590,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534091,389913,Cash loans,0.0,0.0,,MONDAY,14,Y,1,,,,Canceled,-369,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302077,243381,Cash loans,112500.0,119925.0,,MONDAY,11,Y,1,,,,Approved,-773,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-743.0,-413.0,-413.0,-410.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2128080,370877,Consumer loans,88110.0,92763.0,0.0,FRIDAY,17,Y,1,0.0,,,Approved,-143,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Regional / Local,520,Consumer electronics,6.0,middle,POS household with interest,365243.0,-113.0,37.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406558,195382,Consumer loans,73735.65,58986.0,14749.65,WEDNESDAY,20,Y,1,0.2178554027430792,0.1891363481808909,0.8350951374207188,Approved,-391,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,middle,POS mobile with interest,365243.0,-355.0,-25.0,-25.0,-23.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235945,241558,Consumer loans,130707.0,130707.0,0.0,TUESDAY,11,Y,1,0.0,,,Unused offer,-205,Cash through the bank,CLIENT,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,10.0,low_normal,POS mobile without interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137111,421584,Consumer loans,44986.5,48379.5,2250.0,WEDNESDAY,10,Y,1,0.0483997382050888,,,Approved,-1980,Cash through the bank,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,648,Consumer electronics,16.0,middle,POS household with interest,365243.0,-1949.0,-1499.0,-1529.0,-1521.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367838,355030,Consumer loans,21591.0,21357.0,2160.0,SUNDAY,11,Y,1,0.1000313119716104,,,Approved,-2452,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,398,Consumer electronics,12.0,high,POS household with interest,365243.0,-2421.0,-2091.0,-2091.0,-2060.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547944,349694,Consumer loans,27180.0,28386.0,1350.0,WEDNESDAY,5,Y,1,0.0494441998679286,,,Approved,-2006,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,20,Connectivity,12.0,high,POS mobile with interest,365243.0,-1975.0,-1645.0,-1705.0,-1701.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684343,443177,Consumer loans,51930.0,57415.5,0.0,WEDNESDAY,15,Y,1,0.0,,,Approved,-1065,Cash through the bank,XAP,Family,Refreshed,Sport and Leisure,POS,XNA,Regional / Local,264,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1034.0,-704.0,-734.0,-725.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232351,182994,Consumer loans,96435.0,95958.0,9643.5,SUNDAY,10,Y,1,0.0994554829412288,,,Approved,-180,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,264,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-150.0,180.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307385,394071,Consumer loans,16087.5,18972.0,0.0,TUESDAY,15,Y,1,0.0,,,Approved,-595,Cash through the bank,XAP,,New,Auto Accessories,POS,XNA,Stone,22,Auto technology,6.0,middle,POS other with interest,365243.0,-564.0,-414.0,-504.0,-499.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774531,429168,Consumer loans,26176.5,31095.0,0.0,SUNDAY,14,Y,1,0.0,,,Approved,-1014,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,34,Connectivity,6.0,high,POS mobile with interest,365243.0,-983.0,-833.0,-833.0,-823.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102321,295452,Consumer loans,58347.0,67014.0,0.0,TUESDAY,11,Y,1,0.0,,,Approved,-2432,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,479,Furniture,18.0,middle,POS industry with interest,365243.0,-2399.0,-1889.0,-1889.0,-1482.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562324,166398,Consumer loans,78750.0,54000.0,24750.0,THURSDAY,12,Y,1,0.3422857142857142,,,Approved,-1184,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,102,Furniture,6.0,middle,POS industry with interest,365243.0,-1145.0,-995.0,-995.0,-985.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
